Outdoor Drybulb Temperature (C),Outdoor Relative Humidity (%),Diffuse Solar Radiation (W/m2),Direct Solar Radiation (W/m2),6h Outdoor Drybulb Temperature (C),12h Outdoor Drybulb Temperature (C),24h Outdoor Drybulb Temperature (C),6h Outdoor Relative Humidity (%),12h Outdoor Relative Humidity (%),24h Outdoor Relative Humidity (%),6h Diffuse Solar Radiation (W/m2),12h Diffuse Solar Radiation (W/m2),24h Diffuse Solar Radiation (W/m2),6h Direct Solar Radiation (W/m2),12h Direct Solar Radiation (W/m2),24h Direct Solar Radiation (W/m2)
37.2,39.5,126.5,808.5,29.251011525470226,26.06536419192333,37.49885929083321,70.07326468374401,88.15245879590113,41.449219400573625,0.0,0.0,109.81659106944664,0.0,0.0,916.6391945620236
36.7,39.36,119.5,739.0,29.17146095609241,25.725267754337278,35.62954603134019,77.19638738923634,88.15389795617196,43.97617785281556,0.0,0.0,100.47382508693318,0.0,0.0,800.8052794499179
35.6,41.8,104.5,629.0,27.90169864391439,24.883376803693363,31.48964758660031,80.30868415443568,88.17742669088523,48.08831516373888,0.0,0.0,85.3030459302389,0.0,0.0,741.3014068679628
33.9,45.92,76.5,435.5,27.43069037828214,25.34628668469626,29.789624479176283,82.99282115990005,85.20197551083118,51.37363420479103,0.0,43.88228406389222,71.38057910760278,0.0,315.3028777620934,552.2001157106278
32.8,50.36,25.5,109.5,25.94389631283216,26.316300135558283,30.96174127616292,82.27841862331258,76.56241175931855,63.61155925727939,0.0,74.74305523195812,24.601896660783403,0.0,603.2782132141252,145.2549637267584
31.7,53.57,0.0,0.0,25.144788430224377,29.35699018535769,29.166892909695985,86.20347439685352,69.07244594185669,66.97118002571982,0.0,86.59534969518583,0.0,0.0,787.9355286087931,0.0
30.0,69.94,0.0,0.0,25.24771417989418,30.68376768349713,27.667206037927592,85.29191592835588,59.65653765062413,72.84103666712008,0.0,95.83336474656262,0.0,0.0,854.4315700081605,0.0
28.9,76.77,0.0,0.0,24.72667855967293,34.0241401834439,27.592292777411824,84.89807903423305,49.64155498819771,80.0054742000818,0.0,100.67098856144572,0.0,0.0,904.1175670475952,0.0
28.05,79.445,0.0,0.0,24.763692110762733,34.16525481170378,24.959157708393278,85.72592437456696,44.74335662797922,80.78568718556657,0.0,105.847082768547,0.0,0.0,934.1124447343492,0.0
26.95,81.965,0.0,0.0,25.06945694802809,35.83902062832884,27.562041516849025,82.66750493504475,41.10535357927828,82.54221847385513,44.32112446664587,104.42928477564544,0.0,311.58486132291983,937.5253459715124,0.0
26.1,82.11,0.0,0.0,26.079900758510256,36.37577981988172,26.485290105579686,74.4645491479208,39.52001114079626,79.71948029361846,76.20384879110286,109.70335422930177,0.0,594.3533444516393,918.7560454209354,0.0
25.6,84.57,0.0,0.0,28.327419733435008,36.95799139740409,29.151916646204484,67.03873816830185,41.05331588370504,80.24655791465369,85.05406753006358,109.27278787680288,0.0,768.3096189096417,884.6422688115424,0.0
25.0,84.51,0.0,0.0,30.21816233489339,35.46497870650671,26.50296858938352,58.038910803847656,39.34829941524408,89.81759426737737,93.18115358563584,106.34150069482548,0.0,841.388932443434,861.302428076554,0.0
25.0,84.51,0.0,0.0,33.270868713668655,36.96159772107251,25.83141289148717,49.83132499124687,40.94854083197762,86.54652350070462,100.2652143881136,96.74865970686508,0.0,900.2035850964699,809.1970420321961,0.0
24.4,84.96,0.0,0.0,34.92127715367927,35.03227992001981,25.71923556796097,45.5004447706062,45.13357046955391,93.00329436536236,104.16282195452833,85.152607195085,0.0,915.4751652543936,710.8308140327646,0.0
25.0,81.97,43.5,310.5,35.326562423681644,33.193525414433665,24.669639468193758,39.539492522736246,51.11115141647561,91.5621126891196,104.88281842743652,68.70103876232821,51.01146508572267,912.055471538516,505.3683830858691,239.93813879077905
26.7,74.14,74.5,586.5,35.42214781371269,30.405038924419674,28.298613729609468,39.56777345180204,62.85946915642772,75.73248899103108,107.31204889539109,23.86934560317752,111.46112362032538,918.0786645213984,141.7853927303314,403.9073498430636
28.05,66.135,83.0,767.0,36.14985222625024,28.32394890709181,26.774165731708404,39.59074089354869,67.28973071670664,65.0072120888662,106.57491663311116,0.0,112.09618747992452,889.2380694572715,0.0,707.9702007020101
30.6,57.03,91.5,841.0,37.52783380978161,28.36304207599585,34.20811989319056,38.558030268475896,73.05244813895742,57.73943933251773,102.53127559401656,0.0,140.09873524131393,853.5325067597912,0.0,795.549199277643
32.8,48.83,98.0,881.0,35.58211422170232,27.021835768235483,36.432245024020496,40.86634650898658,77.04205918227652,46.15054695620773,95.93949933087208,0.0,129.74829087504477,795.8225342568801,0.0,874.1286175237809
34.4,44.66,102.5,901.5,33.586935581073355,27.69576570240189,33.90034220858319,45.42857734952396,78.21436390004753,48.044670591832855,84.35554003708842,0.0,116.85812939694036,699.2250137782086,0.0,973.2379543034116
36.1,39.19,104.0,909.0,32.95876835046685,26.165993759074222,39.18060700276301,48.85467741547965,80.39450369291316,42.60201588842159,66.70857917507664,0.0,177.86067070182705,504.3710320680336,0.0,840.3201676438945
36.1,39.19,105.0,903.0,30.336259756152245,27.94649257459335,36.85035360128131,62.2057967642316,76.52741371029916,39.70928101174367,23.840522957106703,0.0,131.23223479756888,137.15421041275147,0.0,951.9880161409802
36.7,39.36,104.5,883.5,29.8765756378524,26.188395915372563,41.55129095209396,66.42781814469541,81.11372340378045,39.027587216128346,0.0,0.0,158.323097166629,0.0,0.0,867.9802245900978
36.7,37.93,102.5,849.0,28.53225353848217,25.447463121526923,36.442250496264,72.194193702681,84.0855246042387,38.5877710287122,0.0,0.0,125.80489078412364,0.0,0.0,853.8198212406428
36.1,40.67,95.5,791.5,28.25038458486982,25.193939391801003,36.00720452567512,77.08407627785884,83.97971942778506,39.50000815772157,0.0,0.0,124.30014491612926,0.0,0.0,767.752586761745
34.4,44.66,84.0,694.0,27.830329834222702,25.475647900884965,31.695544226761964,77.02879454868223,85.18324066150066,42.94283420679767,0.0,0.0,143.78261170715592,0.0,0.0,522.6881089310373
32.8,48.83,65.5,502.5,26.819191762823223,24.79315966756417,32.07038675834663,77.38145023665996,84.93425271329778,51.611736622479135,0.0,49.955487845776695,75.28676826350035,0.0,227.7114220706728,522.830674824799
30.6,60.99,23.5,136.5,26.639049514984105,27.34718173598333,32.58865881900809,77.10581737833297,76.49292753931216,62.177916056320655,0.0,102.38872440186762,23.82739944541369,0.0,383.6826223496288,158.9859279122552
29.4,65.33,0.0,0.0,26.519970591116053,28.32152596533717,30.19479004434785,79.39048532104358,65.1052064449668,62.15355094614126,0.0,112.6377382673897,0.0,0.0,701.413268286189,0.0
28.6,70.96000000000002,0.0,0.0,26.61802391989049,32.234311702932,30.553267219258316,82.74209743692097,55.54556841185243,72.45085402967372,0.0,137.1932305031186,0.0,0.0,772.1674008107249,0.0
27.8,76.6,0.0,0.0,25.5325223623356,32.726158866391,26.385626420673784,83.87555555712365,48.02660130068601,76.07964506602386,0.0,129.79085992290038,0.0,0.0,831.4860408278304,0.0
27.2,76.97,0.0,0.0,25.036051025645754,33.50705461367733,25.048073579536133,84.7994140861777,45.15437711127431,77.90179129782949,0.0,120.81104395664082,0.0,0.0,909.0408189177956,0.0
27.2,76.97,0.0,0.0,26.125355161348,36.868355113970615,26.79304035223246,83.53258470394269,40.17060245774714,75.5647953964672,49.93103938180416,165.97774635268794,0.0,224.14087860175027,851.9036663252174,0.0
26.7,76.43,0.0,0.0,27.523166094741807,38.51011812004715,25.13149258622832,74.8334485610876,39.5893472801962,82.25654503237817,103.1282354335977,133.42601631111975,0.0,385.344714754054,902.4984085208772,0.0
26.7,79.26,0.0,0.0,28.839955012190558,39.08784078856364,25.949441994740244,63.83791815993689,36.46128167749831,84.98842378054452,112.22994185284496,159.2147243335899,0.0,683.8913629636822,818.7571658015764,0.0
26.1,82.11,0.0,0.0,32.11796343072623,36.99639627892835,23.938766499848747,53.72274283922997,36.87693906165973,82.088187277747,136.00391285593554,118.096265141996,0.0,758.7028483853048,864.2700063607964,0.0
26.1,82.11,0.0,0.0,33.619087189572085,34.96777727859256,27.2581552450165,46.674047204325255,40.39508610777187,85.94050212633066,127.91613357337856,124.8890950340576,0.0,848.1230356719037,771.1861822660729,0.0
25.6,84.57,0.0,0.0,34.84149793643667,35.71840594013376,25.11346042524579,45.48733453206512,41.47667498961335,86.72553606111335,116.49043549232054,144.36462740042757,0.0,885.0833532110634,491.93769075638033,0.0
25.85,83.34,49.5,219.0,36.153337180367465,33.83948867415741,24.43438287977168,39.44115178237155,48.28506838059448,94.63925359801496,168.77275106622517,72.16294940584616,30.971634011596382,838.7693917214102,495.5669980809767,14.774209773615205
27.225,74.135,101.5,380.0,36.03422738254697,30.406776303721657,25.660466968432388,38.08573822869729,62.10629869297617,97.58191327705656,132.9160486641162,24.30036312183054,117.2935025259576,892.2261007656098,153.68145052238378,261.3880984758967
29.066666666666663,63.11000000000001,111.5,673.5,38.68849419139964,28.822838913051065,25.09953699236044,36.39020043061166,61.56248184384129,79.75867514610258,158.85944150234974,0.0,167.023852046873,810.9121172478798,0.0,348.3451186186705
31.7,53.57,135.0,744.0,36.57927398916714,28.68151205213153,30.200008533492174,36.875628337577616,67.91222193999856,59.568130036670986,119.85337228317144,0.0,175.74537519695224,838.2962380919947,0.0,327.0793993152637
33.9,45.92,127.0,830.0,35.683519871769114,26.026292529438088,29.674347112000667,39.37729605031891,75.39205042398808,55.62928589261198,121.7447998991793,0.0,271.30882578640944,744.7540974327404,0.0,540.6669045929078
34.4,44.66,116.0,885.0,35.0589256804404,28.190601533214487,34.63251520120777,41.79974713372885,74.01292835027564,53.72995366885908,142.0399542105251,0.0,417.3679674831363,479.0550599520572,0.0,281.19829289720127
36.1,39.19,165.0,829.0,33.352438527879336,27.52796070848149,33.39839924321227,47.181656961753376,76.68226909483157,56.35484083321054,71.00193390151459,0.0,384.1743466967654,483.5884090461475,0.0,459.00038738360536
36.7,37.93,130.5,873.5,30.130509630853105,26.210725544432705,31.80460143473616,60.34999620096392,81.55662051034064,62.86440282975855,23.97721358855171,0.0,487.2722936603112,150.2449967577741,0.0,125.75188632626232
37.8,35.73,157.5,797.5,28.97109879783044,25.24101988174132,31.52429059404182,61.823419753603936,82.89801253232015,48.5098992101624,0.0,0.0,408.9818485996678,0.0,0.0,325.2464519019068
36.1,36.61,117.0,831.5,27.69010642400643,26.439549511064328,33.66310117991796,68.86026545781634,81.05819670159114,42.35495719689522,0.0,0.0,170.5708671415069,0.0,0.0,751.822702696626
35.0,38.89,120.0,740.5,26.678255874394942,25.620205070385957,34.22320180514527,74.29737618127122,83.72313867468733,49.574957265756936,0.0,0.0,207.00327757135625,0.0,0.0,524.2920784008683
34.4,41.47,139.0,479.0,27.467167478843145,27.33187782437025,32.26911570204203,73.2876149718371,79.57198948289837,48.38580210352346,0.0,0.0,142.5425845999088,0.0,0.0,517.3835901911062
32.8,47.06,69.5,479.0,26.347778436234268,24.516506218380385,30.718300676007697,77.19067846403313,91.58452726919548,51.72440995396913,0.0,31.158024368424112,86.80650984028595,0.0,14.116299197468171,358.09843643301133
30.6,59.16,23.5,150.0,25.32216361817604,24.6012598162297,28.8834980603742,82.00783497592744,93.98424640428364,61.401073172215646,0.0,113.85845274786168,23.08278852563692,0.0,247.6841183386515,84.57548650871883
29.4,61.09,0.0,0.0,26.471591922704032,28.3319915328502,31.399151288551927,81.85782350997114,78.76280875060473,61.65339781125976,0.0,161.26917163521253,0.0,0.0,354.84812833685663,0.0
28.3,67.53,0.0,0.0,25.62523545751461,29.39629067472511,30.664688678598388,81.33015467551459,60.26141994350098,72.8163634470016,0.0,174.63731562504523,0.0,0.0,337.4542534243234,0.0
27.2,74.22,0.0,0.0,26.17036134381073,30.705204126044336,28.99328937634833,83.37640652861829,54.21408179458701,79.09845366704943,0.0,275.61071578751734,0.0,0.0,511.215924700437,0.0
27.2,72.0,0.0,0.0,25.63447481459857,33.41782590445643,30.05718244341458,79.65672695291278,52.26789276181158,81.71387006044667,0.0,399.159624860082,0.0,0.0,270.51083471356515,0.0
26.85,75.31,0.0,0.0,24.548835994744287,32.31451831802333,29.1456305095865,91.5631071326831,58.190303354187485,86.59304788244576,30.169615210119577,361.7788880904953,0.0,13.710510904373823,444.86815829376405,0.0
25.6,81.55,0.0,0.0,25.4019463065331,31.414550683316406,24.081477954261928,89.63767331105338,59.55147123666339,87.1311686712082,110.02237029101168,491.1373602009109,0.0,242.60638555803067,118.38934160554751,0.0
25.93333333333333,79.97000000000001,0.0,0.0,27.456364954800616,34.621655918534856,28.585521311778106,78.54650425661853,45.45763414007405,87.18197397118826,161.41309043103044,412.02046981083816,0.0,343.938681414648,324.27351754775714,0.0
26.1,80.64500000000002,0.0,0.0,29.81239604383484,34.33665945277167,25.08116306466403,60.17185517940342,43.02779645710008,89.0578645522036,170.49769425684596,174.78940904403797,0.0,332.6758638282458,746.3401500310083,0.0
26.1,82.11,0.0,0.0,32.338592072564694,35.41630703027749,28.026563115478417,54.2207100737731,45.99900957406015,87.45684610807629,272.4826854662049,196.37975367629207,0.0,512.2839494313316,538.7690601011075,0.0
26.1,79.18,0.0,0.0,32.38189480285482,32.10451394641993,27.70372449298116,51.097090768391325,48.04491403704549,84.63628868127368,397.3902145773602,143.97312851479725,0.0,265.7931492682717,483.7308160870065,0.0
25.0,90.32,30.0,13.5,32.82258635926675,30.22285879039523,24.149030169182,56.22944841316531,51.7453785076254,88.08263199939832,360.800894444418,84.95994980310545,45.33817480347045,425.94602638411743,338.5745897951619,223.8826222246448
25.566666666666663,89.54333333333334,109.5,239.0,30.5387770490057,31.04212291373307,29.76340716976425,59.83324173522925,60.05035761708474,81.44325748601861,482.653511635144,23.154526156652285,115.90530376928068,115.89383090092004,86.14454760778301,212.26646516572663
27.066666666666663,78.42333333333333,160.0,342.5,34.03649865246011,29.459913831330077,26.75142436393049,44.3434438155854,59.59954146113764,68.32103729014563,400.1171045662553,0.0,116.35523137344327,317.1313775301012,0.0,607.5505576923881
30.0,59.02,167.0,327.0,35.501249552381275,27.672669049778666,33.81313053482465,42.40149031668866,69.46533173102857,54.76843569524591,170.27106724739423,0.0,113.08063624922715,722.60363803904,0.0,768.1987943322201
31.7,53.57,267.5,505.0,34.68132391347616,27.97468539592931,31.781600297313407,46.896083658635774,77.62164834768622,56.05354525641246,197.7674374745009,0.0,117.22108525717704,524.9056771297955,0.0,901.5686279771048
32.2,50.51,396.0,261.0,33.360287029705994,28.578751233287164,35.2019745483311,48.210115109512806,79.79018779650377,46.16956718466584,142.95838935111428,0.0,133.03877919283144,485.1620290771472,0.0,916.113554602092
32.2,55.7,360.5,425.0,32.37971232065891,26.88257091160586,33.85413214571797,51.3088953464496,84.00917976671529,45.74971135969052,83.78110889482825,0.0,159.05396382175482,334.92726831468747,0.0,871.5364427468971
31.1,59.28,475.0,115.0,31.294310248146896,26.11515213905072,37.78688259815463,60.39469506754706,83.14837954677965,39.407264358883424,23.370446596052982,0.0,123.080680746588,84.22691750192435,0.0,960.8911262698374
33.9,44.25,399.0,315.0,30.059220592531663,25.91104119772099,33.64554544693801,57.68664975820963,84.42535910375638,34.7399450838389,0.0,0.0,128.7747888170658,0.0,0.0,935.1277363499038
35.0,41.64,167.0,722.0,28.507217380308592,27.09103058482641,33.298687140907866,67.78535961287379,88.2352047115478,35.02604735732707,0.0,0.0,130.54167000223575,0.0,0.0,888.7932052650979
33.9,45.92,193.5,516.0,27.66432212116027,24.81800660436168,37.50467638497608,74.99323219719874,86.39298377182631,36.30042083079928,0.0,0.0,112.24648967866084,0.0,0.0,831.1433195912418
32.8,47.06,140.0,473.5,27.50686868821854,27.326746748234168,37.283076031814254,77.72695281363158,85.96373053268326,39.72046976027343,0.0,0.0,97.16573795504016,0.0,0.0,713.1333786809862
31.7,50.07,83.5,330.5,27.06498836142786,27.60113927120086,32.678894336958415,82.69052497203826,82.00595151753883,44.29273077722954,0.0,43.90912351726758,69.1977481497507,0.0,222.2221400935321,507.0734667000254
30.6,59.16,23.0,83.0,26.68258066565891,27.400487870246884,31.377886594081588,82.100742255856,76.22405092809,48.84504661379015,0.0,113.3193733138015,25.06853160344977,0.0,197.3531311835678,144.58516971974075
29.4,57.09,0.0,0.0,26.78918222471032,27.484506670551404,32.68679751272464,82.15521713917869,69.58865083579046,60.53442094649373,0.0,115.6574221809334,0.0,0.0,571.4838116745804,0.0
28.3,67.53,0.0,0.0,26.733419398887417,31.05677015753025,31.71816350738741,85.78147623233302,55.2277125712273,61.22165624713504,0.0,115.33216715434222,0.0,0.0,798.4475158679852,0.0
27.8,74.32,0.0,0.0,25.781895234509427,30.726665602962505,29.06011286565752,85.64949869518733,52.08626216111866,69.7617000573427,0.0,110.38105652849676,0.0,0.0,880.9700904098903,0.0
27.5,76.82499999999997,0.0,0.0,25.476949059093062,34.43792923294973,26.267370123598035,86.60470529476713,47.947482543843016,81.16837911369726,0.0,131.64585430750952,0.0,0.0,857.1781432793598,0.0
26.7,81.69,0.0,0.0,26.880028896005214,34.51754453950527,26.7281336719616,82.56369235110955,45.66359112094789,85.16295820279547,42.18865624442089,156.9099849644401,0.0,220.7364944421109,858.1742893930751,0.0
26.7,81.69,0.0,0.0,27.97433252748204,36.081068385079845,23.475659579414582,75.0460109026161,38.06057678308799,84.09986314587567,112.18413033825624,122.15699467426104,0.0,197.8378237763425,905.2731834625232,0.0
26.7,81.69,0.0,0.0,29.1770496998526,36.465634272744445,27.54282358014732,68.58509107370296,33.81770610443237,89.58193097296203,111.10859614446166,122.59293062331292,0.0,565.7774762418132,896.4128266881926,0.0
26.1,84.63,0.0,0.0,31.48223423872904,36.91511451894462,24.07099244160424,54.36594496567446,33.31431748310123,89.17813375888058,112.61364684374364,125.05239255150228,0.0,769.7454083339952,832.4422013298695,0.0
26.100000000000005,84.63,0.0,0.0,32.0209526362023,35.53109988960019,23.799012202770783,53.24266261068051,34.05664433704103,84.94657579204895,108.85986137512008,110.2637797006381,0.0,868.7830162784302,798.9143669709604,0.0
26.1,84.63,0.0,0.0,33.35036031555651,35.555874911389054,22.64720859066724,46.78819074163805,38.2789871424534,87.20853745422251,130.59846685615835,95.15274389761366,0.0,858.6765996601771,678.4734405132448,0.0
26.7,81.69,42.0,216.5,34.43899129823897,33.02437082438587,26.035465085478013,44.118658407865,41.42230823787561,85.84855806660563,156.74309391429176,71.68836683124636,43.837328282798985,824.6891109862025,499.4772819109504,350.1990680536312
27.75,74.58,112.0,193.5,35.322799139712195,32.57518217177795,26.15463350456971,36.99836023913221,49.90028631263884,79.89795366160038,121.60463412871611,24.672340607832883,74.23045218021504,884.2193527200561,143.17808913273407,675.7086710656309
28.9,67.24,111.0,563.0,37.63538105810914,31.64377061177886,31.0478811843202,33.70872913343432,56.578097939810725,69.28912003784254,120.0782845954197,0.0,87.34473826164773,871.9129166310881,0.0,806.8425859257129
32.2,54.03,110.5,764.5,36.34130654177898,28.704813074785328,34.793992304455486,33.709411360920136,63.34882898412239,52.02276882043826,121.12418117917,0.0,96.79800133322092,830.3813668621375,0.0,894.4983005724594
32.2,52.08,107.0,851.5,36.499470775042056,27.647570407373863,36.04626911395111,33.714458242591284,68.2342761025058,47.28692667075019,109.93242135580216,0.0,103.861994212853,762.7712241896837,0.0,944.531539555655
33.9,45.92,130.0,847.0,34.410999919491964,27.084139822685003,33.674701738149714,37.879575122625,74.2771269669582,41.96914536121224,93.30438949666558,0.0,108.62169129912895,681.8925565865103,0.0,920.3375153393528
34.45,43.68440328784646,154.0,819.0,32.81359206214125,25.93299676826233,32.942582852066856,41.33354114733829,81.47031631377764,37.64433766829044,69.48171731779473,0.0,125.824643554589,492.6488672909619,0.0,959.1000247026496
36.1,36.61,121.0,875.0,31.932346651013187,26.368433657714316,35.54416556924775,48.313544856169926,84.02194198692683,32.653763894628376,24.279153843445084,0.0,124.9265098514779,140.9919159788032,0.0,924.521930515486
37.2,33.21,119.5,858.0,30.08128248506056,24.313805901628125,38.50414884345695,55.70654253025414,85.38502756072498,31.386891121958755,0.0,0.0,119.38374159321876,0.0,0.0,888.5455272446092
36.1,32.9,119.5,815.0,29.939005773622814,24.45468729302151,39.27611310955954,62.43961716114458,86.70741001805813,31.98604346525673,0.0,0.0,107.8977251982445,0.0,0.0,880.9458887780926
36.7,33.07,109.0,761.0,28.54220578658489,26.247135342567965,34.84764911839076,68.5492687535848,88.3174239285034,33.1625204844109,0.0,0.0,95.30350367001355,0.0,0.0,887.7648338217617
35.0,37.46,92.5,665.5,26.98909496338268,25.35199339682162,33.49818630888193,75.70126042068706,87.77572282654955,39.29477317934953,0.0,0.0,82.65101637860425,0.0,0.0,784.9775737534126
33.3,41.17,68.5,484.5,26.491723240325086,24.921572964570363,35.57468903065025,80.26656437372453,80.8897088020011,42.88329621490914,0.0,41.42442358612576,61.17182543987027,0.0,338.54372927321293,511.1886215757905
31.7,48.24,24.0,138.5,25.987539802853775,27.74284761009154,30.69404934992064,80.47143437600928,79.35965642969062,50.90462290359899,0.0,67.59237263935636,21.2473926402444,0.0,629.3700418027624,148.089530188856
30.6,55.3,0.0,0.0,25.406773647318296,27.20702249457242,31.48192617790868,83.33414515069593,64.81694919424586,50.74946344629635,0.0,83.71240259717828,0.0,0.0,775.9207631649294,0.0
29.4,61.09,0.0,0.0,25.435675292956255,30.192762921881428,28.04574152125705,84.76427438011753,54.15636501776751,66.0622223766947,0.0,92.99316149238688,0.0,0.0,872.0253663769729,0.0
28.3,67.53,0.0,0.0,25.010505780658743,33.97116335805174,27.277397518248176,85.68805377342214,48.01245592321753,69.67969949957342,0.0,99.94270698765204,0.0,0.0,906.3717792519468,0.0
27.2,74.22,0.0,0.0,25.215369397830976,35.16027810633858,29.60305775552561,86.70062086267447,41.31248307046994,76.5388287589339,0.0,106.85556287618004,0.0,0.0,917.9359807731304,0.0
26.1,79.18,0.0,0.0,25.694609167186183,34.85456644720516,23.732865369646177,81.36679198204304,38.39075690518778,83.61744017239023,40.462022013980295,117.64281630710516,0.0,335.58860129710786,917.4932691412656,0.0
25.85,80.36500000000002,0.0,0.0,26.99468833743296,37.31194137400321,25.42922346068825,76.85680805267876,32.17125308141145,81.53425956557939,68.24388912972044,118.69379514936657,0.0,624.2898568787725,912.3684723778276,0.0
25.45000000000001,82.28999999999998,0.0,0.0,28.962563242281284,37.779570115693694,26.506100065392808,64.13616848297198,31.29796081381036,88.21844746744833,81.33624138062234,114.15236119496068,0.0,781.1160144938294,901.3659288034831,0.0
25.0,84.51,0.0,0.0,31.613490496279727,38.2379685609895,25.964055421326908,52.976515692884,31.969358379742,86.67947524025429,89.39132251146164,100.98403973050512,0.0,858.626790812483,886.2697565918143,0.0
25.0,84.51,0.0,0.0,33.46791849303936,36.10394608512168,25.40457564680032,46.050569880995646,32.494813311435614,87.99285882954966,97.41256701335668,94.38963278660717,0.0,908.031830975205,818.8956514854419,0.0
24.7,86.045,0.0,0.0,35.19198683435268,35.84065597009753,23.849591611656347,40.82125437542819,36.40170280580152,84.38109799099949,104.10277220047976,78.42733465806731,0.0,925.9059456136612,754.257500937198,0.0
25.85,80.36500000000002,40.0,328.0,36.93545383295232,32.30316658397901,27.610135747214287,37.222030753116485,40.61086980289324,86.4291648249515,115.72636642800576,61.29632516223443,43.65700185890311,917.3756919074372,527.6919576611527,340.54720017089625
26.46666666666667,75.99333333333334,67.5,624.0,36.54667487835192,32.44493672940092,27.92761655037568,32.02620860633784,47.81571890376446,77.36142856776111,116.5827326955814,22.008836492857466,90.46110319140703,904.7371330270756,137.6984660974791,462.6483535094453
28.6,63.22333333333333,81.0,766.5,36.9261694091754,32.5134009673928,25.970985172601857,31.16458612785617,50.58807767727393,69.91797418485862,111.3069882665296,0.0,85.55384500130494,887.6598585484248,0.0,830.0386617780788
31.7,51.95,89.0,844.0,37.81348665116973,30.11227479393291,32.29467938037625,31.51343717684889,63.55088276166675,52.923556491932,100.39829832212337,0.0,89.97276298680741,860.8892022246405,0.0,876.6623011642828
33.3,45.76,95.5,887.5,37.52093429293202,27.7623728247548,36.43878829435752,31.883143383256787,72.08604222498988,47.11497381221142,91.30052140892768,0.0,92.54480283952898,821.270274700831,0.0,928.8533071554886
35.0,40.12,102.5,907.0,36.47066529695565,27.3212194031912,32.64794769014668,36.38380661124896,75.37357708774847,42.17965105450301,78.56742953804606,0.0,95.0464124319196,730.2864937750292,0.0,1003.275386979876
36.1,36.61,115.0,902.0,33.542050133835666,25.370709810698468,33.299577694814914,40.05779298321284,80.5389566679618,39.07593843125376,62.15485661502571,0.0,90.7026974747307,511.55947703003176,0.0,999.6902165916712
36.7,31.84,114.0,900.0,32.73671836713089,24.978983951388543,34.3575557749332,47.8703421024886,80.69557666980121,38.73210633036326,21.40074373955229,0.0,93.79029359885268,140.89810553667985,0.0,955.4939912515352
37.2,30.99,109.0,886.5,31.760753341580028,25.107330227761818,38.25983079254112,50.713897352364334,81.78448983375388,34.84435230638735,0.0,0.0,154.9905038991202,0.0,0.0,867.6358678451325
37.2,30.99,100.0,860.5,30.01651105668733,24.59326967076343,37.14233154270641,64.13648192885296,88.65146985154314,35.38555982315803,0.0,0.0,200.983616037496,0.0,0.0,686.9356292713061
37.8,31.15,90.0,812.0,27.628152768619543,24.638753467601347,34.81637756861025,70.93311253463342,86.45475788194119,36.56505599722381,0.0,0.0,127.83655649648595,0.0,0.0,757.9144442547907
35.6,36.24,77.5,725.5,26.566755485324165,24.59524817713185,36.14787920807829,75.46799360422033,85.21571013188272,41.481673397930194,0.0,0.0,86.55172745581007,0.0,0.0,718.120285359741
33.9,39.81,61.0,504.0,25.52358877122807,25.11686162324144,32.93972997472476,80.84200922290462,81.7650288897265,45.88371330664213,0.0,41.85259756227829,65.87439703589446,0.0,337.03665408169843,515.2452240501732
32.2,46.9,21.0,137.5,26.305605194318755,26.639013877492165,31.670107629990643,81.07362235831562,77.0798902274865,56.86780060856848,0.0,87.4214528061438,25.9721308198665,0.0,463.16351903233016,153.43054966967648
31.1,49.91,0.0,0.0,25.71410910790079,28.310517316858437,32.8152890012511,82.10014138179362,67.28281114970352,65.43694733455972,0.0,79.42952997454316,0.0,0.0,795.3217057621582,0.0
29.4,63.37,0.0,0.0,24.550541514515643,31.13458610036717,29.689086981817123,86.44554379943592,54.31692885561127,71.15500527413829,0.0,85.73944090744834,0.0,0.0,871.5020039292908,0.0
28.3,69.61,0.0,0.0,25.422156294392032,34.576432893536854,28.273845031396117,83.9574532872639,47.9117538060443,74.85768239602214,0.0,92.6821307023055,0.0,0.0,927.1145068569472,0.0
27.2,74.22,0.0,0.0,25.00724596733154,33.667591809889124,24.806304613665205,83.60598553801807,41.588047569570136,78.84580223798086,0.0,92.98950907537456,0.0,0.0,943.7111712826966,0.0
26.1,79.18,0.0,0.0,25.14817679513137,36.74902487667933,27.700130088084183,83.44360342364317,39.23795572548423,80.4924568481834,40.41352085852057,94.80592293856354,0.0,337.12830330362885,950.8973349774652,0.0
25.85,80.36500000000002,0.0,0.0,27.90647952677707,35.09152465132332,25.75322485436286,74.35321823133314,36.145191895524775,83.35327655640876,86.5771807213987,95.50163563135015,0.0,459.1984366403676,944.955938518946,0.0
25.6,81.55,0.0,0.0,28.01462980656989,38.0885937618482,23.841253823684788,66.4777825338852,33.5048391555889,83.15386216373778,80.09102759545047,155.46861082993073,0.0,782.1749088001853,807.6112397654825,0.0
25.0,84.51,0.0,0.0,30.97428722354376,35.665018199047324,24.75442094121364,52.431716144767705,36.67557431901871,84.96368720270556,84.76942451046557,192.4210796681041,0.0,869.9632650442337,674.8494643717602,0.0
25.0,83.66333333333334,0.0,0.0,33.33278738067306,33.94906673956293,25.34344715107574,46.71781033946222,36.675705811976606,88.95360944074072,89.02325439692021,120.76611878354674,0.0,898.0481765664096,742.6595181915774,0.0
